parent_asin,title,price,average_rating,rating_number,price_segment,rating_category,popularity_score,potential_brand,price_per_rating
B01BLRQJUU,Cobra Electronics SPX 7800BT Maximum Performance Radar/Laser/Camera Detector (Renewed),,3.8,64,,Average (3.5-4),0.2800365254446103,Cobra,
B01BLSARYS,Flexson Desk Stand for SONOS Play:1 Speakers - Black - Single,,4.5,474,,Good (4-4.5),0.3502742307190585,Flexson,
B01BLTB7C8,"Josi Minea x5 Pcs USB 3.1 Type C (USB-C) to Micro USB Adapter Connector for Samsung Galaxy S8 & S8 Plus, Google Pixel, GoPro HERO5, LG G6 & G5, Nexus 5X/6P New Macbook & OnePlus 3/2 - White [ 5 Pack ]",,3.9,92,,Average (3.5-4),0.2900527589755482,Josi,
B01BLTB8OU,"Josi Minea x5 Pcs USB 3.1 Type C [ USB-C ] to Micro USB Adapter Connector for Samsung Galaxy S8 & S8 Plus, Google Pixel, LG G6 / G5 / V20, Nexus 5X / 6P, New MacBook, OnePlus 3/2 - Black [ 5 Pack ]",,3.9,87,,Average (3.5-4),0.29004986013073786,Josi,
B01BLTQ3E0,"2-Pair Earbuds Microphone with Volume Control, EldHus 6S Headphones with Mic, Android Earphones Noise Cancelling Headphone for 3.5mm Port",,3.9,119,,Average (3.5-4),0.2900684127375241,2-Pair,
B01BLTYGJ4,"Kenwood Marine Radio Stereo Bluetooth Receiver Bundle, 1998 2013 Harley Davidson Motorcycle Touring Flht Flhx Flhtc, Adapter Install Dash Kit, Handle Bar Control, Enrock Wire Antenna",,3.9,133,,Average (3.5-4),0.29007652950299306,Kenwood,
B01BLU6N9E,"Kenwood Marine Digital Media Bluetooth Receiver, 1996-13 Scosche Harley Davidson Weathershield, Scosche Handlebar Control Interface, 1996-12 Harley Davidson ISO DIN Kit, Antenna",,3.4,25,,Below Avg (3-3.5),0.24001391445508963,Kenwood,
B01BLV35HG,"KICKER CompR8 8-Inch (20cm) Subwoofer, DVC, 4-Ohm, 300W",,4.5,142,,Good (4-4.5),0.3500817474236517,KICKER,
B01BLV364S,"KICKER CompR10 10-Inch (25cm) Subwoofer, DVC, 4-Ohm, 400W",129.95,4.5,87,Mid-High ($100-200),Good (4-4.5),0.3500498601307379,KICKER,28.813747228381374
B01BLVEV8S,"KICKER Pair 43DSC3504 DSC350 80 Watt 3.5"" 3 1/2"" 2-Way Car Stereo Speakers DS350",49.99,4.6,2045,Low ($20-50),Excellent (4.5-5),0.3611850477584682,KICKER,10.843817787418656
B01BLVEW4G,"KICKER Pair 43DSC6704 DSC670 240 Watt 6.75"" 2-Way Car Audio Speakers 4-Ohm DS670",79.99,4.6,1007,Mid ($50-100),Excellent (4.5-5),0.36058324757584104,KICKER,17.351409978308027
B01BLVEYNK,"KICKER CompRT12 12-Inch (30cm) Subwoofer, DVC, 1-Ohm, 500W",,4.3,48,,Good (4-4.5),0.3300272491412172,KICKER,
B01BLVEZ3O,"KICKER CompRT12 12-Inch (30cm) Subwoofer, DVC, 2-Ohm, 500W",,4.4,168,,Good (4-4.5),0.34009682141666553,KICKER,
B01BLVEZG6,"KICKER CompRT67 6.75-inch (165mm) Subwoofer, DVC, 1-Ohm, 150W",,4.7,107,,Excellent (4.5-5),0.3700614555099793,KICKER,
B01BLVF1ZA,Kicker CXA1800.1 1800-Watt Mono Class D Subwoofer Amplifier,499.99,4.7,154,High ($200-500),Excellent (4.5-5),0.37008870465119653,Kicker,106.15498938428875
B01BLW61LM,"Kicker CompRT12 12-inch (30cm) Subwoofer in Thin Profile Enclosure, 4-Ohm, 500W",,4.6,109,,Excellent (4.5-5),0.3600626150479034,Kicker,
B01BLYO3FG,"Poetic iPad Pro 9.7 Case, Corner/Bumper Protection, Dual Protection, Stylish PC, TPU Case with Pencil Holder, Compatible with Apple Smart Keyboard - Black",,4.0,124,,Average (3.5-4),0.30007131158233447,Poetic,
B01BLYO4FK,"iPad Pro 9.7 Case, Poetic Quarterback [Corner/Bumper Protection][Dual Protection] - Stylish PC+TPU Case for iPad Pro 9.7 with Pencil Holder, Compatible w/Apple Smart Keyboard Green/Gray",,3.5,18,,Below Avg (3-3.5),0.25000985607235515,iPad,
B01BLZ8BA8,TV Remote Add-on for Fire TV Stick Remote (Control Your TV Directly from Your Fire TV Remote),19.99,3.7,331,Budget (<$20),Average (3.5-4),0.27019132375748267,TV,5.388140161725067
B01BM3QGAG,Crux SWRTY-61J Radio Replacement Accessories,79.91,4.2,210,Mid ($50-100),Good (4-4.5),0.3201211717130724,Crux,18.980997624703086
B01BM6S0AM,"2016 Dell Inspiron i3543 15.6-inch Touchscreen Laptop PC, Intel Core i3-5005U 2.00 GHz, 4GB DDR3L RAM, 1TB HDD, DVDRW, HDMI, Bluetooth, MaxxAudio, Windows 10",,3.7,57,,Average (3.5-4),0.27003246706187584,2016,
B01BM7VSBO,Creative Woof 3 Bluetooth Wireless Speaker (Crystallite Blue),,4.3,38,,Good (4-4.5),0.33002145145159656,Creative,
B01BM8G3UY,"2016 Dell Inspiron 15 15.6-inch Touchscreen Flagship Laptop, AMD A10-8700P, 8GB, 1TB HDD, DVDRW, Radeon R6 Graphics, HDMI, Bluetooth, Win 10- Silver",379.0,3.2,95,High ($200-500),Below Avg (3-3.5),0.22005449828243448,2016,118.06853582554517
B01BMB3FCK,"Philips 276E6ADSS 27-Inch Class IPS Quantum Dot Technology/Adobe RGB LED-Lit Monitor, Full HD 1920 x 1080Resolution, 5ms, 20M:1 DCR, 300cd/m2 Brightness, VGA/DVI/HDMI w/MHL, Audio in/Out",,3.6,26,,Average (3.5-4),0.2600144942240517,Philips,
B01BMFXNQE,"iGadgitz U4330 Mini Lightweight Table Top Stand Tripod and Grip Stabilizer Compatible with Digital Cameras, DSLRs, Video Cameras & Camcorders - Black",19.99,4.6,2002,Budget (<$20),Excellent (4.5-5),0.3611601176930993,iGadgitz,4.336225596529284
B01BMJ0Z1Q,Gigabyte GeForce GTX 980Ti 6GB XTREME Gaming Graphic Card GV-N98TXTREME C-6GD,,3.8,21,,Average (3.5-4),0.28001159537924136,Gigabyte,
B01BMJ16PA,"Emtec 8GB Click USB Flash Drive, 5-Pack (ECMMD8GB102P5)",,3.9,38,,Average (3.5-4),0.2900214514515965,Emtec,
B01BMJ1K24,Thermaltake Core P5 Green Edition ATX Open Frame Panoramic Viewing Tt LCS Certified Gaming Computer Case CA-1E7-00M8WN-00,,4.3,103,,Good (4-4.5),0.33005913643413104,Thermaltake,
B01BMJ25DC,Kingston Digital 16GB USB 2.0 DT SE9 and GE9 Combo (KW-B2316),,4.0,34,,Average (3.5-4),0.3000191323757483,Kingston,
B01BMJ25ZA,"Kingston Digital 8GB Micro SD Flash Card One Adapter with Jcase, Pack of 2 (SDC4/8GB-2P1AET)",,4.2,156,,Good (4-4.5),0.3200898641891207,Kingston,
B01BMLTY8E,"Acer Predator Gaming Utility Backpack (Red) 17.3” for All Gaming Laptops – Water Resistant, Spacious and Durable for Everyday use",,4.2,77,,Good (4-4.5),0.32004406244111727,Acer,
B01BMNXJ06,"Pyle 50"" Inch Portable Projector Screen - Portable Floor Standing Fold-Out Roll-Up Tripod Manual, Office Presentation, Quick Assembly - PRJTP53",39.13,4.2,725,Low ($20-50),Good (4-4.5),0.32041975272853773,Pyle,9.294536817102138
B01BMNXKI2,"Sharper Image Rugged & Durable Bluetooth Speaker, Portable & Rechargeable (Black)",,3.0,18,,Poor (<3),0.2000098560723552,Sharper,
B01BMNXKW8,"Sharper Image SBT1006BK Bluetooth Wireless Tailgate Speaker with Equalizer, Microphones & Guitars Inputs, Aux-in, Portable & Rechargeable (Black)",,3.3,59,,Below Avg (3-3.5),0.23003362659979995,Sharper,
B01BMNYCMA,"Zoom ECM-3 Extension Cable for Zoom Interchangeable Input Capsules, 3 Meters, works with H5, H6, Q8, U-44, F1, F4, F8n, and F8",89.99,4.4,55,Mid ($50-100),Good (4-4.5),0.3400313075239518,Zoom,20.405895691609974
B01BMPDJS6,"Kenwood DDX773BH 6.95"" in Dash Touchscreen DVD CD Receiver with Built in Bluetooth, AM/FM Tuner and HD Radio",,4.1,108,,Good (4-4.5),0.31006203527894133,Kenwood,
B01BMRTZGE,Teensy LC USB Development Board Without Pins,,4.7,173,,Excellent (4.5-5),0.37009972026147586,Teensy,
B01BMS3GTA,"Asus Q502LA-BBI5T14 15.6in Touch-Screen Laptop Convertible - Intel Core i5, 8GB, 1TB Black (Renewed)",,3.8,38,,Average (3.5-4),0.2800214514515965,Asus,
B01BMUNZSU,"Farpoint Bahtinov Focus Mask for Celestron 6"" SCT",13.65,4.5,40,Budget (<$20),Good (4-4.5),0.3500226109895207,Farpoint,3.026607538802661
B01BMVXL10,Easy Up Heavy Duty Pole to Pole Mount - EZ HD-PTP-8,26.0,4.7,37,Low ($20-50),Excellent (4.5-5),0.37002087168263453,Easy,5.520169851380042
B01BMWZ01I,Sony Alpha A6300 4K Wi-Fi Digital Camera & 16-50mm & 55-210mm Lenses (Black) with 32GB Card + Case + Battery & Charger + Tripod + Filters + Kit,,4.2,29,,Good (4-4.5),0.320016233530938,Sony,
B01BMZGLZ4,Roku 2 Streaming Media Player 4210XB Faster Processor (Renewed),,4.5,937,,Good (4-4.5),0.35054266374849624,Roku,
B01BN0PLFO,"Opteka TTL Auto-Focus Dedicated Flash Speedlite (IF-500) for Panasonic Lumix DMC G7, GX8, GM5, GH4, GX7, G6, GH3, GH1, GF1, GH2 and GF2 Micro Four Thirds Mirrorless Digital Cameras",,3.6,20,,Average (3.5-4),0.26001101561027934,Opteka,
B01BN1D0WY,Car Cam Buddy - 2.5 inch HD Camera Recorder Car Dash Cam with Endless Loop Recording,,3.0,18,,Poor (<3),0.2000098560723552,Car,
B01BN2GYEE,Poetic iPad Pro 9.7 Case - Poetic Rugged Protective Silicone Case [Corner/Bumper Protection][Grip][Sound-Amplification][Bottom Air Vents] w/Apple Pencil Holder for iPad Pro 9.7 (2016) Black,,4.3,125,,Good (4-4.5),0.3300718913512965,Poetic,
B01BN4K2B8,2GIG GC3 Security & Automation System 2GIG-GC3-345,299.99,3.7,26,High ($200-500),Average (3.5-4),0.2700144942240517,2GIG,80.85983827493261
B01BNCFE72,"CAMVATE 2 Pieces 5/8"" male to 1/4-20 female Microphone Mount Adapter - 1201",5.8,4.2,50,Budget (<$20),Good (4-4.5),0.32002840867914145,CAMVATE,1.3776722090261282
B00J7LT3XI,Neewer Professional Rail Nodal Slide Metal Quick Release Clamp for Camera with Arca Swiss Compatible,,4.7,13,,Excellent (4.5-5),0.3700069572275449,Neewer,
B01BNDI8DS,"2016 Nextbook Flexx 10.1"" Convertible Laptop With Keyboard, 1 Year Office 365 and 1 Tb Cloud Storage (Intel Atom Z3735F Quad-Core Processor, 2GB RAM, 32GB Memory, Webcam, Bluetooth, Windows 8.1)",,3.5,145,,Below Avg (3-3.5),0.2500834867305379,2016,
B01BNKCNM8,StarTech.com VS122HDMIU 2 Port Auto High Speed HDMI Switch,34.99,3.4,149,Low ($20-50),Below Avg (3-3.5),0.24008580580638614,StarTech.com,10.260997067448681
B01BNKCP6W,StarTech.com Steel Full Profile Expansion Slot Cover Plate - System slot blanking panel (pack of 10) (PLATEBLANK),8.97,4.4,452,Budget (<$20),Good (4-4.5),0.34026147580189303,StarTech.com,2.034013605442177
B01BNKCR1U,"StarTech.com Cisco Console Rollover Cable - RJ45 Ethernet - Network cable - RJ-45 (M) to RJ-45 (M) - 6 ft - molded, flat - blue - ROLLOVERMM6",7.95,4.3,305,Budget (<$20),Good (4-4.5),0.33017624976446885,StarTech.com,1.8445475638051045
B01BNSVK2Y,MPF Products 750mAh High Capacity Extended L-LY11 F12440097 553-000018 Battery Replacement Compatible with Logitech G930 Wireless Gaming Headset (981-000257),12.95,4.0,54,Budget (<$20),Average (3.5-4),0.3000307277549897,MPF,3.229426433915212
B01BNSX1S0,Digicharge Car Windshield Mount Holder for Garmin Drive Drivesmart 76 66 52 55 40 LM 51 LMT-S 50 LM 60 LM 61 LMT-S 40LM 51LMT-S 50LM 60LM 61LMT-S RV 780 GPS Sat Nav,7.99,4.3,596,Budget (<$20),Good (4-4.5),0.33034496253243084,Digicharge,1.8538283062645013
B01BNSX9VO,Digicharge Hard Carrying Case for 6 Inch Garmin DriveSmart 66 Drive 61 60LM 60LMT 61LMT-S 61LM Dezl OTR610 OTR700 RV 660LMT Nuvi 68 67 68LM 67LM 2639LMT 2639 Fleet 670 660 6’’ GPS Accessory Storage,14.99,4.5,2042,Budget (<$20),Good (4-4.5),0.3511833084515821,Digicharge,3.3237250554323725
B01BNVFI2E,"iPad Pro 9.7 inch Screen Protector, [Tempered Glass] Fosmon TOUCH Ultra Thin [Shatter Proof | 9H Hardness] HD Clear Glass Screen Shield for or Apple iPad Pro 9.7"" (2016), Air 1 (2013) and 2 (2014)",,3.9,13,,Average (3.5-4),0.2900069572275448,iPad,
B01BNXAY6M,"Bastex Multi-Angle Portable Aluminum Stand for iPhone, iPad, Samsung Galaxy/Tab, Google Nexus, HTC, LG, Nokia Lumia, OnePlus and Other Tablets, Smartphones, and E-Readers - Silver",9.99,4.0,17,Budget (<$20),Average (3.5-4),0.30000927630339314,Bastex,2.491271820448878
B01BNZAY6A,Evoluent VMCRW VerticalMouse C Right Hand Ergonomic Mouse with Wireless Connection (Regular Size),,3.6,182,,Average (3.5-4),0.2601049381821344,Evoluent,
B01BO22YRE,"VIVO Dual 13 to 27 inch LED LCD Monitor Free-Standing Desk Stand, Holds 2 Screens, Heavy-Duty Fully Adjustable Arms with Max VESA 100x100mm, Extra Tall 40 inch Pole, Black, STAND-V012F",49.99,4.2,283,Low ($20-50),Good (4-4.5),0.3201634948473034,VIVO,11.874109263657958
B01BO2KODU,"Amcrest Full-HD 1080P 16CH Video Security System w/ Eight 2MP Outdoor IP67 Bullet Cameras, 66ft Night Vision, Pre-Installed 2TB Hard Drive, Eco (AMDV108116-8B-B)",,3.8,81,,Average (3.5-4),0.2800463815169655,Amcrest,
B01BO4G8II,MyDigitalSSD 120GB (128GB) BP5e 80mm SATA III 6G M.2 2280 NGFF SSD Solid State Drive (Bullet Proof 5 Eco),,4.0,30,,Average (3.5-4),0.30001681329990004,MyDigitalSSD,
B01BO4IUS4,MyDigitalSSD 240GB (256GB) BP5e 80mm SATA III 6G M.2 2280 NGFF SSD Solid State Drive (Bullet Proof 5 Eco),,4.1,85,,Good (4-4.5),0.31004870059281375,MyDigitalSSD,
B01BO4L3MY,MyDigitalSSD 480GB (512GB) BP5e 80mm SATA III 6G M.2 2280 NGFF SSD Solid State Drive (Bullet Proof 5 Eco),,3.9,82,,Average (3.5-4),0.29004696128592755,MyDigitalSSD,
B01BO61CMS,ViewTV AT-263 ATSC Digital TV Converter Box Bundle 25 Mile Flat HD Digital Indoor TV Antenna and HDMI Cable w/Recording PVR Function/HDMI Out/Coaxial Out/Composite Out/USB Input,,3.7,625,,Average (3.5-4),0.27036177583233084,ViewTV,
B01BO68942,Rubber Dampers ( 8 pcs ): CGO3,,4.5,19,,Good (4-4.5),0.35001043584131725,Rubber,
B01BOB6QMO,"Monoprice Blackbird 4K Pro 1x2 HDMI Splitter - HDR, 18Gbps, 4K 60Hz, YCbCr 4:4:4, With HDCP 2.2 Support (Compatible with PS4/5 Xbox Apple TV Fire Stick Roku Blu-Ray Player)",,3.2,22,,Below Avg (3-3.5),0.22001217514820348,Monoprice,
B01BOB6TXA,"Monoprice Blackbird 4K Pro 1x4 HDMI Splitter |HDR, 18Gbps, 4K 60Hz, YCbCr 4:4:4, with HDCP 2.2 /EDID (Compatible with PS4/5 Xbox Apple TV Fire Stick Roku Blu-Ray Player)",,3.8,20,,Average (3.5-4),0.2800110156102793,Monoprice,
B01BOB6UT8,Monoprice Blackbird 4K Pro 5x1 HDMI Switch with HDCP 2.2 Support,,3.6,51,,Average (3.5-4),0.26002898844810346,Monoprice,
B01BODR8KQ,HIINK Comaptible Ink Cartridges for Canon PGI-250XL CLI-251XL Used in Pixma iP7220 iP8720 iX6820 MG5420 MG5422 MG5520 MG5522 MG5620 MG6320 MG6420 MG6620 MG7120 MG7520 MX722 MX922 ix6820 (30-Pack),22.99,4.1,49,Low ($20-50),Good (4-4.5),0.31002782891017927,HIINK,5.59367396593674
B01BOGUEPE,"HONDALINK AHA SIRI IOS HDMI CABLE KIT CIVIC CRV FIT HRV IPHONE 5,6 & 7 (NOTE 20% RESTOCKING FEE ON RETURNED ORDERS)",,3.3,20,,Below Avg (3-3.5),0.23001101561027928,HONDALINK,
B01BOJS0DY,"Mobile Spec Headphone Amplifier & Enhancer for Universal/Smart Phone, Black",6.95,3.4,108,Budget (<$20),Below Avg (3-3.5),0.24006203527894132,Mobile,2.0381231671554256
B01BOLIT5Q,"CAMVATE Crab clamp with 5/8""-27 thread for microphones - 1190",12.9,4.7,569,Budget (<$20),Excellent (4.5-5),0.370329308770455,CAMVATE,2.7388535031847137
B01BOLTR66,"CAMVATE 5/8""-27 Camera Accessory Mount to Cold Shoe with Mini Ball Head for Microphone Stand - 1188",9.93,4.4,70,Budget (<$20),Good (4-4.5),0.3400400040583828,CAMVATE,2.251700680272109
B01BOUSGFK,Lifeproof NUUD Series Waterproof Case for iPad Mini 4 - Retail Packaging - Black,,4.0,146,,Average (3.5-4),0.3000840664995,Lifeproof,
B01BOW6HCM,First Alert SFA275 Parking Alert Sensor,,3.7,58,,Average (3.5-4),0.27003304683083795,First,
B01BOWN20W,"KICKER L712 Q-Class 12-Inch (30cm) Square Subwoofer, Dual Voice Coil 2-Ohm",,4.7,81,,Excellent (4.5-5),0.37004638151696556,KICKER,
B01BP4RF3O,Long Range UHF- HDTV 91 Element Yagi Antenna,38.84,4.1,112,Low ($20-50),Good (4-4.5),0.31006435435478963,Long,9.450121654501219
B01BP5EZS6,Withings Go,,3.4,543,,Below Avg (3-3.5),0.24031423477744118,Withings,
B01BP68GBC,Aftermarket Double Din Radio Stereo Car Install Dash Kit Compatible with Jeep Wrangler 1997-2002,80.0,3.7,52,Mid ($50-100),Average (3.5-4),0.27002956821706553,Aftermarket,21.5633423180593
B01BP711FE,Subthump Exclusive 2010-2015 Camaro Boston Add Amp Integration Harness,,4.7,160,,Excellent (4.5-5),0.37009218326496895,Subthump,
B01BPCTXU4,Electronics16,,4.2,55,,Good (4-4.5),0.32003130752395176,Electronics16,
B01BPEM714,Lenovo Thinkpad T430 - Intel 2.6 GHz Core i5-430UM 4GB HDD 320GB Win 7 Pro DVD (Certified Refurbished),,3.6,30,,Average (3.5-4),0.2600168132999,Lenovo,
B01BPEYFU0,Skull Candy S2IKJY529 / S2IKJY-529 / S2IKJY-529 Inkd 2 In-Ear Headphones - Green/Brown,,4.0,200,,Average (3.5-4),0.3001153740234517,Skull,
B01BPEZOX2,"Skullcandy Ink'd 2.0 Noise-Isolating Earbud with In-Line Microphone and Remote, Tangle-Reducing Flat Cable, Supreme Sound with Powerful Bass, Natural Vocals, and Precision Highs",,4.5,10325,,Good (4-4.5),0.3559855347643964,Skullcandy,
B01BPF3MPS,"Skullcandy S6HBJY-534 Hesh 2 Bluetooth Wireless Headphones with Mic, White/Gold",,4.2,84,,Good (4-4.5),0.32004812082385176,Skullcandy,
B01BPNVM8O,"LG G Pad 2 8.0 /G Pad F 8.0 Case, EpicGadget(TM) Heavy Duty Hybrid Case Full Protection Cover with Kickstand For LG Gpad 2 8 / Gpad F 8+ G Pad 2/F 8.0 Screen Protector and 1 Stylus (Gray/Pink)",,4.2,63,,Good (4-4.5),0.3200359456756483,LG,
B01BPNVM9I,"LG G Pad 2 8.0 /G Pad F 8.0 Case, EpicGadget(TM) Heavy Duty Hybrid Case Full Protection Cover with Kickstand For LG Gpad 2 8 / Gpad F 8+ G Pad 2/F 8.0 Screen Protector and 1 Stylus (Black/Black)",,4.0,54,,Average (3.5-4),0.3000307277549897,LG,
B01BPNVM9S,"LG G Pad 2 8.0 /G Pad F 8.0 Case, EpicGadget(TM) Heavy Duty Hybrid Case Full Protection Cover with Kickstand For LG Gpad 2 8 / Gpad F 8+ G Pad 2/F 8.0 Screen Protector and 1 Stylus (Black/Pink)",,4.1,66,,Good (4-4.5),0.3100376849825345,LG,
B01BPNWAJY,"Mount-It! Universal TV Stand Base Mount, Tabletop TV Stand for 32 to 60 Inch Screens, Height Adjustable Mount with Tempered Glass Base Holds up to 88 lbs, Max VESA 600x400",58.83,4.6,380,Mid ($50-100),Excellent (4.5-5),0.360219732436624,Mount-It!,12.761388286334057
B01BPOZC48,"Acer Aspire R 14 - 14"" Notebook Intel Core i5 2.30GHz, 8GB RAM, 256GB w/ Windows 10 Home(Renewed)",,3.8,18,,Average (3.5-4),0.2800098560723551,Acer,
B01BPR7DO2,"LimoStudio Light Stand Mount Bracket with Umbrella Reflector Holder & 1/4"" Male Screw Adapter Thread & 1/4"" 3/8"" Female Screw Adapter Thread Brass Photography Studio, AGG1812",15.99,3.1,10,Budget (<$20),Below Avg (3-3.5),0.21000521792065863,LimoStudio,5.141479099678457
B01BPU0VCK,"CAMVATE Photography Photo Studio Video Wall Ceiling Mount with 1/4""-20 Thread for Monitor & CCTV DVR Home Installation Surveillance System - 1180",9.99,4.4,166,Budget (<$20),Good (4-4.5),0.3400956618787414,CAMVATE,2.2653061224489797
B01BPVIROS,CAMVATE DSLR Camera Cage Top Handle Wood Grip Compatible for Sony Panasonnic - 1175,81.22,4.6,419,Mid ($50-100),Excellent (4.5-5),0.3602423434261447,CAMVATE,17.618221258134493
B01BQ88F9M,"Car Dash Cam FHD 1080p 140 Wide Angle Dashboard Camera Recorder Car Dash with Night Vision, G-Sensor, Motion Detection",,3.2,134,,Below Avg (3-3.5),0.22007710927195515,Car,
B01BQ8RU2U,Dell FBA_DBQBCBC064 Adapter USB-C to Ethernet Pxe,22.22,4.6,76,Low ($20-50),Excellent (4.5-5),0.36004348267215514,Dell,4.819956616052061
B01BQ8S45M,HP USB Slim Business Keyboard,12.89,4.6,2717,Budget (<$20),Excellent (4.5-5),0.36157465250097837,HP,2.796095444685467
B01BQCHFB2,"Silicon Power 16GB Jewel J50 USB 3.0 Zinc-Alloy Compact Flash Drive, Titanium Edition (SP016GBUF3J50V1T)",,4.0,14,,Average (3.5-4),0.30000753699650695,Silicon,
B01BQCQ89W,"Silicon Power 32GB Jewel J50 USB 3.0 Zinc-Alloy Compact Flash Drive, Titanium Edition (SP032GBUF3J50V1T)",,4.0,47,,Average (3.5-4),0.3000266693722552,Silicon,
B01BQG1B1I,"Magellan Roadmate 2525-LM 4.3"" Portable GPS Navigator",,4.2,45,,Good (4-4.5),0.3200255098343311,Magellan,
B01BQYHJF2,"TimoLabs TM-SS2020BT-2015B, 2.0 Channel Sound Base/Sound Stand with Wireless Bluetooth Streaming, Bundled with HDTV Antenna",,3.9,61,,Average (3.5-4),0.2900347861377241,TimoLabs,
B01BR2UA4U,SEREE HDV-M6 Full HD 1080P Beauty Face Max. 24MP DIS Face Detection Elegant Appearance Self Timer Camcorder FHD Video Camera (HDV-M6),,3.6,86,,Average (3.5-4),0.2600492803617758,SEREE,
B01BRHFTBY,"pure plop black - swappable SATA HDD, SSD, enclosure, anodized aluminum, UASP support",,3.4,9,,Below Avg (3-3.5),0.24000463815169654,pure,
B01BRJTDBE,"Skar Audio IX-12 D4 12"" 500 Watt Max Power Dual 4 Ohm Car Subwoofer",,4.1,441,,Good (4-4.5),0.31025509834331017,Skar,
B01BRVFP9G,"Memex Universal AC/DC Adapter/Charger 1000mA, 1.5V, 3V, 4.5V, 6V, 7.5V, 9V, 12V DC, 110V/220V Regulated Universal AC to DC Converter with Multiple Connector Ends",,3.4,35,,Below Avg (3-3.5),0.24001971214471032,Memex,
B01BSBNCRM,"ImpactGel Xtreme Armor iPad Case (iPad Gen 2, 3, 4)",,3.4,27,,Below Avg (3-3.5),0.24001507399301378,ImpactGel,
B01BSL5MUW,"1byone Door Stopper Alarm with Built-in Alert System, DIY Home Security, Door Sensor with Transmission Function, Works with All Other 1byone Alarm Systems",,3.9,84,,Average (3.5-4),0.2900481208238517,1byone,
B01BSNPP7U,"Sametop Head Strap Mount Compatible with GoPro Hero 11, 10, 9, 8, Hero 7 Black, 7 Silver, 7 White, Hero 6, 5, 4, Session, 3+, 3, 2, 1, Hero (2018), Fusion, Max, DJI Osmo Action Cameras",9.99,4.6,1455,Budget (<$20),Excellent (4.5-5),0.36084298407084775,Sametop,2.1670281995661607
B01BT0RWL4,THINGUMA K-532 Camera Mounting Plate Combo Tool,17.95,4.6,39,Budget (<$20),Excellent (4.5-5),0.3600220312205586,THINGUMA,3.893709327548807
B01BT1C736,Universal Pitot Tube Cover. HI-VIZ,13.99,4.4,39,Budget (<$20),Good (4-4.5),0.3400220312205587,Universal,3.1723356009070294
B01BT2CW9Y,Logitech Canvas Keyboard Case For Ipad Air - Black,,3.7,123,,Average (3.5-4),0.2700707318133724,Logitech,
B01BT8X2W4,iecables Pair of Gold Plated Metal RCA (Phono) Red/Black Connectors to Open 16 awg Speaker Wire Leads (Heavy Duty 16 Gauge Perfect for Amplifiers and Subwoofers) 10 Feet,16.5,4.3,81,Budget (<$20),Good (4-4.5),0.3300463815169655,iecables,3.8283062645011605
B01BT9GNJ2,Meffort Inc 15 15.6 inch Laptop Carrying Sleeve Bag Case with Hidden Handle & Adjustable Shoulder Strap with Matching Skin Sticker and Mouse Pad Combo - Art Design,29.95,4.6,78,Low ($20-50),Excellent (4.5-5),0.36004464221007926,Meffort,6.496746203904556
B01BTANMWW,Swann SWPRO-735CAM-US PRO-735 Multi-Purpose Day/Night Security Camera Night Vision 85-Feet/25-Meter (2-Pack),,4.2,56,,Good (4-4.5),0.3200318872929138,Swann,
B01BTB7J8O,iecables Pair of Gold Plated Metal RCA (Phono) Red/Black Connectors to Open 16 awg Speaker Wire Leads (Heavy Duty 16 Gauge Perfect for Amplifiers and Subwoofers) 30 Feet,30.95,4.4,16,Low ($20-50),Good (4-4.5),0.3400086965344311,iecables,7.01814058956916
B01BTDAFTC,IQShield Screen Protector Compatible with Samsung Galaxy TabPro S 12 inch (Tablet Only) LiquidSkin Anti-Bubble Clear Film,12.95,3.0,15,Budget (<$20),Poor (<3),0.20000811676546898,IQShield,4.3023255813953485
B01BTDFPV0,LUŽID X2 Brass 46mm to 52mm Step Up Filter Ring Adapter 46 52 Luzid,12.95,3.9,11,Budget (<$20),Average (3.5-4),0.29000579768962065,LUŽID,3.3120204603580565
B01BTDG5S2,"IQShield Matte Screen Protector Compatible with Apple iPad (iPad Pro 9.7, Air 2, Air, 2016, 2017) Anti-Glare Anti-Bubble Film",9.95,3.2,37,Budget (<$20),Below Avg (3-3.5),0.2200208716826345,IQShield,3.0996884735202492
B01BTDI1CA,"Woozik B820 in-Ear Noise Isolating Heavy Bass Headphones with Mic, Volume Control and Answer Button for Apple iPhone 6/6s and Android Galaxy (Black)",,3.6,10,,Average (3.5-4),0.2600052179206586,Woozik,
B01BTGPMAG,"2016 Lenovo 15.6"" High Performance Flagship Laptop PC - AMD Quad-Core A8 Processor up to 2.4GHz, 8GB RAM, 1TB HDD, AMD Radeon R5, SuperMulti DVD Drive, WLAN, Bluetooth, HDMI, Webcam, Windows 10",,3.8,18,,Average (3.5-4),0.2800098560723551,2016,
B01BTJWE8Q,"powerday Phantom 3 Professional Advanced Cable Pack Spare Part N0.54 [Signal Cable,Gimbal Connect Cable,Visual postioning Cable, Parameter Reading Cable]",,4.1,36,,Good (4-4.5),0.3100202919136724,powerday,
B01BTJZFY6,INSMA Amplifier Board TDA7492P Audio Receiver Amplifiers DIY Module 25W Dual Channel,,4.2,388,,Good (4-4.5),0.3202243705883206,INSMA,
B01BTOIKUW,Status Audio HD Headphones,,3.1,74,,Below Avg (3-3.5),0.21004232313423102,Status,
